brand_code,carb_volume,fill_ounces,pc_volume,carb_pressure,carb_temp,psc_fill,psc_co2,mnf_flow_bin,carb_pressure1,fill_pressure,hyd_pressure1_bin,hyd_pressure2_bin,hyd_pressure3_bin,hyd_pressure4,filler_level,temperature,usage_cont,carb_flow_bin,density_bin,balling_bin,pressure_vacuum,ph,bowl_setpoint_bin,pressure_setpoint_bin,air_pressurer_bin,alch_rel_bin,carb_rel,balling_lvl_bin,psc_trans,filler_speed_trans,mfr_trans,oxygen_filler_trans
B,5.25333333333333,24.0733333333333,0.265333333333333,68.4,144.6,0.239999999999998,0.0199999999999996,positive,121.6,46.6,above_zero,above_zero,above_zero,100,109.4,66,23.58,mid,low,low,-5,8.4,110,46,low,low,5.28,low,-1.235801073018288,7968031.5,268057.92000000004,-3.0963460612841205
B,5.26666666666667,24.1666666666667,0.213333333333333,73.2,149.8,0.399999999999999,0.08,positive,121.6,51.6,above_zero,above_zero,above_zero,98,109.6,66,23.64,mid,low,low,-5,8.46,110,46,low,low,5.28,low,-1.590121969361616,7968031.5,261797.98,-3.0869215710670588
B,5.3,23.9133333333333,0.261333333333333,67.4,140.6,0.5,0.0999999999999996,positive,126,50,above_zero,above_zero,above_zero,96,109.4,65.4,23.64,mid,low,low,-5,8.46,110,50,low,low,5.32,low,-1.4134848680553929,7968031.5,264991.5,-3.2027840906309875
B,5.25333333333333,24.12,0.224,74.2,151.6,0.18,0.0199999999999996,positive,122.6,53.4,above_zero,above_zero,above_zero,86,109.8,65.8,23.74,mid,low,low,-4.8,8.48,110,50,low,low,5.28,low,-1.5804764607319393,7968031.5,280500,-2.7918332775515426
D,5.54,24.0933333333333,0.273333333333333,76.2,147.4,0.16,0.04,positive,124,51.6,above_zero,above_zero,above_zero,92,105.8,64.6,23.74,mid,high,high,-4.6,8.46,110,50,low,high,5.62,high,-1.180243938723232,4021447.5,115295.51999999999,-2.337689174235491
D,5.53333333333333,23.92,0.209333333333333,77.2,148.2,0.279999999999998,0.0200000000000005,positive,138,50.2,above_zero,above_zero,above_zero,80,110,64.4,23.54,mid,high,high,-4.6,8.46,110,50,low,high,5.64,high,-1.590121969361616,7968031.5,266887.68,-2.365639468603391
D,5.56,23.9866666666667,0.228,72.8,142.2,0.18,0.04,positive,124.6,46,above_zero,above_zero,above_zero,78,107.6,64.8,23.98,mid,high,high,-4.6,8.6,110,46,low,high,5.64,high,-1.5527864045000421,7960049.5,263392.31999999995,-2.2850714530539795
D,5.56,23.94,0.222,74.2,144.6,0.0399999999999991,0.04,positive,129.6,46,above_zero,above_zero,above_zero,82,110.4,64.6,24.18,mid,high,high,-4.6,8.54,110,46,low,high,5.66,high,-1.4559411796505821,7960049.5,266741.57999999996,-2.902226114123256
D,5.56,23.92,0.216,77,147,0.100000000000001,0.0600000000000005,positive,122.2,44.2,above_zero,above_zero,above_zero,80,109.6,64.6,24.2,mid,high,high,-4.8,8.58,110,44,low,high,5.64,high,-1.4486380499163911,7952071.5,264700.38,-3.059710476351058
D,5.52,23.7266666666667,0.225333333333333,69.2,138,0.100000000000001,0.0999999999999996,positive,125.8,45.8,above_zero,above_zero,above_zero,82,109.8,64.8,23.62,mid,high,high,-4.8,8.54,110,44,low,high,5.62,high,-1.3488471761560117,7960049.5,266595.52,-2.431103484451323
D,5.52,23.9066666666667,0.219333333333333,74.2,144.6,0.3,0.04,positive,124.2,52.2,above_zero,above_zero,above_zero,80,101,65.4,23.48,mid,high,high,-4.8,8.46,110,44,low,high,5.62,high,-1.4134848680553929,7976017.5,273503.58,-2.469550811549859
D,5.46666666666667,23.86,0.255333333333333,70,140.8,0.259999999999998,0.08,positive,125.4,44,above_zero,above_zero,above_zero,76,107.2,65,23.76,mid,high,high,-4.8,8.52,110,44,low,high,5.62,high,-1.53524199845511,7960049.5,263537.5,-2.4881135684904194
B,5.33333333333333,24.06,0.346666666666667,60.4,132.2,0.32,0.04,positive,122.8,43.8,above_zero,above_zero,above_zero,116,109.8,65,24.02,mid,low,low,-5.4,8.56,110,44,low,low,5.3,low,-1.235801073018288,7968031.5,264845.92,-2.9711565305941865
C,5.33333333333333,24.0933333333333,0.338666666666667,71,146.2,0.120000000000001,0.0600000000000005,positive,122,51.2,above_zero,above_zero,above_zero,116,110.2,64.8,24.12,mid,low,low,-5.6,8.56,110,50,low,low,5.32,low,-1.5527864045000421,7976017.5,260641.5,-3.0686112624648794
A,5.36,23.9533333333333,0.407333333333333,67,139.4,0.36,0.04,positive,124.2,50.6,above_zero,above_zero,above_zero,80,108.8,65.8,23.86,mid,low,high,-5.6,8.52,110,50,low,mid,5.4,high,-1.470849737787082,7976017.5,263973.28,-3.503722130261153
A,5.55333333333333,23.98,0.357333333333333,75,145.8,0.120000000000001,0.0199999999999996,positive,122.4,50.8,above_zero,above_zero,above_zero,94,109.6,64.6,23.72,mid,low,high,-5.8,8.56,110,50,low,mid,5.58,high,-1.717157287525381,7984007.5,266449.5,-3.4795761485224
A,5.51333333333333,23.9466666666667,0.340666666666667,72.2,143.8,0.559999999999999,0.0599999999999996,positive,123.8,49.8,above_zero,above_zero,above_zero,90,109.6,64.6,23.66,mid,low,high,-5.8,8.54,110,50,low,mid,5.56,high,-1.1705423458668913,7968031.5,264991.5,-3.503722130261153
A,5.38666666666667,23.9666666666667,0.37,67.2,139.6,0.48,0.0200000000000005,positive,122.2,50.6,above_zero,above_zero,above_zero,98,111,65.2,23.58,mid,low,high,-6,8.64,110,44,low,mid,5.46,high,-1.0661905976056998,7976017.5,263682.72000000003,-3.4795761485224
A,5.43333333333333,23.94,0.378,68.2,140,0.0800000000000018,0.04,positive,122.4,50,above_zero,above_zero,above_zero,94,110.6,65.2,23.9,mid,low,high,-6,8.54,110,50,low,mid,5.46,high,-1.2516685226452116,7968031.5,264845.92,-3.179435796973919
A,5.35333333333333,23.9733333333333,0.255333333333333,71.8,146.6,0.220000000000002,0.04,positive,122.2,49.8,above_zero,above_zero,above_zero,92,110.6,66.6,24.08,mid,low,high,-6,8.6,110,50,low,mid,5.36,high,-1.470849737787082,7976017.5,262522.08,-3.4795761485224
A,5.56,24.04,0.190666666666667,71.2,141,0.140000000000001,0.04,positive,125.8,47.4,above_zero,above_zero,above_zero,134,110,65.2,24.08,mid,low,high,-5.8,8.66,110,50,low,mid,5.42,high,-1.4414303982492425,994049.5,64799.5,-3.4795761485224
D,5.55333333333333,23.9666666666667,0.298666666666667,70.6,138.2,0.34,0.08,positive,124.2,50.2,above_zero,above_zero,above_zero,76,109.6,63.8,24.24,mid,high,high,-5.8,8.7,110,50,low,high,5.62,high,-1.079130845342293,7968031.5,266157.58,-3.503722130261153
D,5.6,23.96,0.300666666666667,70.6,139,0.0599999999999987,0,zero,129.2,43.8,zero,above_zero,zero,112,109.8,64.2,23.94,low,low,high,-5.8,8.7,110,50,low,high,5.62,high,-1.393369964475876,988417.5,71668.48000000001,-3.503722130261153
D,5.58,24.0066666666667,0.343333333333333,72.2,141,0.3,0.0599999999999996,positive,130.2,50,above_zero,above_zero,above_zero,82,109,65.2,24.02,mid,high,high,-6,8.72,110,50,low,high,5.54,high,-1.2570329751597316,7976017.5,262812,-2.8832099472272685
B,5.4,24.02,0.271333333333333,64.6,136.4,0.260000000000002,0.04,positive,124,50,above_zero,above_zero,above_zero,98,110.2,66,23.84,mid,low,low,-5.8,8.52,110,50,low,low,5.38,low,-1.3803226646068132,7968031.5,266741.57999999996,-3.4795761485224
B,5.40666666666667,24.0333333333333,0.217333333333333,65,136.8,0.0799999999999983,0.04,positive,123.6,49.6,above_zero,above_zero,above_zero,96,110.8,66,23.58,mid,low,low,-5.6,8.56,110,50,low,low,5.4,low,-1.4414303982492425,7968031.5,267472.48,-3.4795761485224
B,5.17333333333333,23.9866666666667,0.244,63.4,139.4,0.0799999999999983,0.0199999999999996,positive,120.6,50,above_zero,above_zero,above_zero,96,110.4,65.4,23.82,mid,low,low,-5.6,8.5,110,50,low,low,5.2,low,-1.6,7976017.5,269230.72,-3.1572272271790665
B,5.20666666666667,23.88,0.326666666666667,63.6,139.6,0.0599999999999987,0.04,positive,124,55.4,above_zero,above_zero,above_zero,120,105.6,65.6,23.72,mid,low,low,-5.8,8.54,110,50,low,low,5.2,low,-1.33667504192892,1808801.5,81204,-3.042383712108365
B,5.24666666666667,23.9666666666667,0.268666666666667,69.2,145.2,0.0799999999999983,0.0199999999999996,positive,127.8,50,above_zero,above_zero,above_zero,100,111.2,65,24.18,mid,low,low,-5.8,8.48,110,50,low,low,5.28,low,-1.5267136173520308,7968031.5,264700.38,-3.4795761485224
B,5.22666666666667,23.9533333333333,0.162,65.6,140.6,0.0800000000000018,0.0599999999999996,positive,129.6,50,above_zero,above_zero,above_zero,104,110.6,65.8,24.04,mid,low,low,-5.8,8.52,110,50,low,low,5.22,low,-1.2254033307585166,7984007.5,264409.42000000004,-3.2957960378582687
B,5.32666666666667,23.9466666666667,0.28,64.2,138.2,0.32,0.08,positive,123.2,49.4,above_zero,above_zero,above_zero,100,110.8,65.2,23.86,mid,low,low,-5.8,8.5,110,50,low,low,5.28,low,-1.5101020514433645,7968031.5,266011.68,-2.8709021986271472
B,5.3,24.1,0.374666666666667,63.4,137.2,0.100000000000001,0.0599999999999996,positive,122,50.2,above_zero,above_zero,above_zero,102,120.4,65.4,24.16,mid,low,low,-5.8,8.58,120,50,low,low,5.28,low,-1.1950155281000758,7968031.5,264700.38,-2.9638319953596013
C,5.32,24.1133333333333,0.283333333333333,61.8,134.4,0.0800000000000018,0.140000000000001,positive,119.8,54.8,above_zero,above_zero,above_zero,88,111.6,66.6,23.64,mid,low,low,-5.8,8.46,110,50,low,low,5.32,low,-1.5710477882094556,7992001.5,264554.88,-2.523642983301626
C,5.34666666666667,24.0466666666667,0.316666666666667,64.4,137,0.0799999999999983,0.0200000000000005,positive,125.6,56.6,above_zero,above_zero,above_zero,96,105.4,65.8,23.68,mid,low,low,-5.8,8.52,110,50,low,low,5.32,low,-1.3868116113297644,6308351.5,189358.08,-2.4515172820447355
D,5.54,24.06,0.255333333333333,73.4,144.4,0.219999999999999,0.0999999999999996,positive,122.4,56.8,above_zero,above_zero,above_zero,86,100.8,65.6,24.2,mid,high,high,-5.8,8.62,110,50,low,high,5.58,high,-1.1851380485014653,7984007.5,266741.57999999996,-3.3957731245939753
D,5.53333333333333,24.0133333333333,0.256666666666667,70.4,140.4,0.139999999999997,0.0200000000000005,positive,122.8,50,above_zero,above_zero,above_zero,78,111.4,65.2,24,mid,high,high,-5.6,8.7,110,50,low,high,5.58,high,-1.318824545362944,7960049.5,270553.18,-3.4795761485224
D,5.58,24.1266666666667,0.245333333333333,67.4,135.4,0.200000000000003,0,positive,123,50.4,above_zero,above_zero,above_zero,86,109.6,64.8,24.12,mid,high,high,-5.6,8.62,110,50,low,high,5.58,high,-0.9723813937067896,7968031.5,268497.42,-3.4795761485224
D,5.51333333333333,23.9933333333333,0.275333333333333,70.4,140.4,0.0199999999999996,0.0199999999999996,positive,124,51.8,above_zero,above_zero,above_zero,80,110,64.6,23.88,mid,high,high,-5.6,8.7,110,50,low,high,5.58,high,-1.2678797912910749,7968031.5,286069.98,-3.4795761485224
D,5.53333333333333,24.06,0.206,72.4,143.4,0.219999999999999,0.0999999999999996,positive,123.8,50.2,above_zero,above_zero,above_zero,78,117.6,64.8,23.88,mid,high,high,-5.8,8.7,110,50,low,high,5.6,high,-1.5710477882094556,8008001.5,274095.57999999996,-3.4795761485224
D,5.53333333333333,24.06,0.206,72.4,143.4,0.219999999999999,0.0999999999999996,positive,123.4,56.8,above_zero,above_zero,above_zero,82,96.2,65.8,23.88,mid,high,high,-5.8,8.64,110,50,low,high,5.58,high,-1.5710477882094556,7976017.5,250773.12000000002,-3.4795761485224
D,5.54,23.9866666666667,0.18,71.2,140.6,0.119999999999997,0.04,positive,123,46.2,above_zero,above_zero,above_zero,80,121.2,65.4,23.72,mid,high,high,-5.8,8.7,110,46,low,high,5.58,high,-1.4633436854000506,7992001.5,253471.5,-3.4795761485224
D,5.45333333333333,23.98,0.205333333333333,65.8,136.6,0.220000000000002,0.04,zero,126.8,43.4,zero,above_zero,zero,114,126.6,65.2,24.14,low,low,high,-5.8,8.8,110,46,low,high,5.54,high,-1.4272871574689459,988417.5,64799.5,-3.4795761485224
D,5.51333333333333,23.98,0.193333333333333,63.2,131,0.0399999999999991,0.0599999999999996,positive,125.4,46.2,above_zero,above_zero,above_zero,80,108.8,64.4,23.74,mid,high,high,-5.8,8.7,110,46,low,high,5.54,high,-1.4486380499163911,7968031.5,266741.57999999996,-3.4795761485224
D,5.48666666666667,24.04,0.204666666666667,70,141.2,0.16,0.119999999999999,positive,123.6,46,above_zero,above_zero,above_zero,76,114,64.4,24.1,mid,high,high,-5.8,8.72,110,46,low,high,5.52,high,-1.434314575050762,7960049.5,273799.5,-3.4795761485224
D,5.47333333333333,23.9466666666667,0.218666666666667,69.4,140.8,0.140000000000001,0.0799999999999992,positive,122,46,above_zero,above_zero,above_zero,84,110.4,65.4,23.96,mid,high,high,-5.8,8.64,110,46,low,high,5.5,high,-1.6205266807797944,7960049.5,264991.5,-2.9424689122509564
D,5.5,23.9933333333333,0.304,69.8,141,0.34,0.0599999999999996,positive,119,45.6,above_zero,above_zero,above_zero,82,110.2,65.4,24.1,mid,high,high,-5.8,8.62,110,46,low,high,5.52,high,-1.1420955764189114,7984007.5,263102.07999999996,-2.95661136016372
D,5.46,23.9266666666667,0.218,71.8,142.8,0.18,0.08,positive,123.6,46,above_zero,above_zero,above_zero,86,110.4,66.4,24.2,mid,high,high,-5.8,8.76,110,46,low,high,5.52,high,-1.478463807583788,7976017.5,268350.88,-3.4795761485224
D,5.50666666666667,23.98,0.204,73.4,144.4,0.199999999999999,0.0599999999999996,positive,122.2,45.8,above_zero,above_zero,above_zero,84,110.2,64.8,23.82,mid,high,high,-5.8,8.68,110,46,low,high,5.64,high,-1.373900966300059,7976017.5,264700.38,-2.8709021986271472
D,5.56,23.9933333333333,0.364666666666667,75.4,143.8,0.119999999999997,0.12,positive,124,46.2,above_zero,above_zero,above_zero,82,109.8,64.8,24.26,mid,high,high,-5.8,8.64,110,46,low,high,5.6,high,-1.1609529214638787,7968031.5,266303.51999999996,-2.8709021986271472
D,5.46,23.9733333333333,0.261333333333333,78,152.2,0.239999999999998,0.0600000000000005,positive,123.4,46,above_zero,above_zero,above_zero,82,110.4,64.8,24.26,mid,high,high,-5.8,8.64,110,46,low,high,5.58,high,-1.3612512230931475,7968031.5,264845.92,-3.050970079541904
D,5.53333333333333,24,0.194,67,135.8,0.18,0.0200000000000005,positive,126.8,46,above_zero,above_zero,above_zero,80,110.2,64.8,23.76,mid,high,high,-5.8,8.66,110,46,low,high,5.58,high,-1.367544467966324,7968031.5,268057.92000000004,-3.050970079541904
D,5.50666666666667,23.94,0.245333333333333,72.4,144,0.260000000000002,0.0599999999999996,positive,124,46,above_zero,above_zero,above_zero,84,109.8,64.4,24.22,mid,high,high,-5.8,8.54,110,46,low,high,5.6,high,-1.590121969361616,7968031.5,266887.68,-2.802449955704419
D,5.50666666666667,24.0066666666667,0.261333333333333,74,144.8,0.0999999999999979,0.0199999999999996,positive,127.6,46,above_zero,above_zero,above_zero,82,109.6,64.4,24.12,mid,high,high,-5.8,8.62,110,46,low,high,5.6,high,-1.6101282262076415,7968031.5,254041.41999999995,-2.8709021986271472
D,5.52,24.08,0.263333333333333,67.2,136.6,0.100000000000001,0.0799999999999992,positive,126.4,46,above_zero,above_zero,above_zero,76,109.8,64.4,23.66,mid,high,high,-5.8,8.58,110,46,low,high,5.6,high,-1.4633436854000506,7999999.5,268937.27999999997,-2.895810783652094
B,5.38666666666667,23.84,0.238666666666667,66.2,138,0.0999999999999979,0.08,positive,126,46.2,above_zero,above_zero,above_zero,80,112.6,64.4,23.66,mid,high,high,-5.8,8.66,110,46,low,high,5.6,high,-1.4,7968031.5,260785.92000000004,-2.8709021986271472
D,5.5,24.0133333333333,0.224,66,135.2,0.119999999999997,0,positive,129.6,44.2,above_zero,above_zero,above_zero,116,115.8,64,23.74,mid,high,high,-5.8,8.64,110,46,low,high,5.58,high,-1.3868116113297644,985607.5,492.47999999999996,-2.7464220058425064
A,5.48,23.9733333333333,0.268,71,142.8,0.18,0.04,positive,126.2,48.4,zero,above_zero,zero,114,109.2,65.2,23.64,low,low,high,-5.8,8.54,110,46,low,mid,5.56,high,-1.7470177871865298,985607.5,96799.5,-2.517030453838512
A,5.5,23.9133333333333,0.258,69.8,140.4,0.239999999999998,0.0399999999999991,positive,125,46,above_zero,above_zero,above_zero,78,123,64.2,24.18,mid,high,high,-5.8,8.58,120,46,low,mid,5.54,high,-1.4272871574689459,7968031.5,284710.08,-2.864853527830193
A,5.46666666666667,23.8933333333333,0.253333333333333,68.2,139,0.219999999999999,0.0599999999999996,positive,125.4,46,above_zero,above_zero,above_zero,102,110.6,66,24.04,mid,low,high,-5.8,8.58,110,46,low,mid,5.38,high,-1.5267136173520308,7960049.5,266741.57999999996,-3.050970079541904
A,5.47333333333333,24.0333333333333,0.22,68,140,0.16,0.119999999999999,positive,127.8,46,above_zero,above_zero,above_zero,98,109.4,64.8,24.12,mid,low,high,-5.8,8.6,110,46,low,mid,5.56,high,-1.3488471761560117,7960049.5,266449.5,-2.8709021986271472
A,5.53333333333333,24.0533333333333,0.264666666666667,66.2,134.4,0.120000000000001,0.0599999999999996,positive,119.2,46,above_zero,above_zero,above_zero,116,110.2,65,23.64,mid,low,high,-5.8,8.5,110,46,low,mid,5.62,high,-1.590121969361616,7968031.5,267911.5,-3.1681968924266997
B,5.27333333333333,23.9666666666667,0.108666666666667,66,140.4,0.100000000000001,0.0200000000000005,zero,130.2,36,zero,above_zero,zero,124,151.6,66.6,23.78,low,low,low,-5.8,8.62,110,46,low,low,5.3,low,-1.8450806661517032,3030721.5,207754.08000000002,-3.4795761485224
B,5.26,23.9533333333333,0.286666666666667,67.4,141.6,0.36,0.0999999999999996,positive,123.2,46,above_zero,above_zero,above_zero,96,109.8,66.4,24.1,mid,low,low,-5.8,8.56,110,46,low,low,5.3,low,-1.4134848680553929,7976017.5,268204.38,-3.4795761485224
B,5.22666666666667,23.9333333333333,0.256666666666667,65,140.4,0.140000000000001,0.0200000000000005,zero,127.2,35.8,zero,above_zero,zero,130,152.4,65.2,24.2,low,low,low,-5.8,8.56,110,46,low,low,5.24,low,-1.4414303982492425,506017.5,4550.080000000001,-3.4795761485224
B,5.27,24.06,0.246666666666667,61,134.2,0.219999999999999,0.0200000000000005,positive,122.6,51.6,above_zero,above_zero,above_zero,96,110.6,65.2,23.6,mid,low,low,-5.8,8.58,110,50,low,low,5.24,low,-1.5020040160804506,7968031.5,263392.31999999995,-3.4795761485224
B,5.22,24.0866666666667,0.279333333333333,63.8,139.4,0.420000000000002,0.0599999999999996,positive,124,49.8,above_zero,above_zero,above_zero,106,109.6,66.4,23.88,mid,low,low,-5.8,8.58,110,50,low,low,5.24,low,-1.373900966300059,7968031.5,266157.58,-2.4665093974931662
B,5.24,23.9933333333333,0.246666666666667,64,138.8,0.139999999999997,0.04,positive,122.6,53.2,above_zero,above_zero,above_zero,102,110.2,66,23.9,mid,low,low,-5.8,8.58,110,50,low,low,5.26,low,-1.241053361559589,7976017.5,273355.68,-2.4818650175438366
B,5.22,23.9066666666667,0.254666666666667,69,145.6,0.100000000000001,0.04,positive,128,51.4,above_zero,above_zero,above_zero,96,111,66,24.04,mid,low,low,-5.8,8.58,110,50,low,low,5.24,low,-1.3868116113297644,7968031.5,265428.48000000004,-2.4818650175438366
B,5.26,23.9866666666667,0.256,62.2,136.2,0.240000000000002,0.04,positive,121,50.8,above_zero,above_zero,above_zero,100,110.8,66.2,23.9,mid,low,low,-5.8,8.66,110,50,low,low,5.26,low,-1.2900704260280462,7992001.5,275429.92000000004,-2.520327901793584
B,5.24,23.98,0.217333333333333,65,141.2,0.38,0.08,positive,124.8,50.2,above_zero,above_zero,above_zero,104,109.6,66.6,24.1,mid,low,low,-5.8,8.6,110,50,low,low,5.26,low,-1.278889744907202,7968031.5,263827.98,-3.4795761485224
B,5.25333333333333,23.9466666666667,0.241333333333333,63.4,137.6,0.440000000000001,0.0600000000000005,positive,123.2,50.2,above_zero,above_zero,above_zero,96,109.2,66.8,23.64,mid,low,low,-5.8,8.6,110,50,low,low,5.24,low,-1.5527864045000421,8024017.5,269083.98000000004,-3.4795761485224
B,5.26666666666667,23.9533333333333,0.252,66,140.6,0.219999999999999,0.08,positive,123,50.6,above_zero,above_zero,above_zero,98,109.4,65.8,23.74,mid,low,low,-5.8,8.6,110,50,low,low,5.26,low,-1.478463807583788,7976017.5,268204.38,-3.4795761485224
B,5.26666666666667,23.9066666666667,0.302666666666667,69.8,144,0.34,0.14,zero,131.2,44,zero,above_zero,zero,126,110,67.4,23.52,low,low,low,-5.8,8.58,110,50,low,low,5.26,low,-1.590121969361616,985607.5,29378.38,-3.4795761485224
B,5.30666666666667,24.0266666666667,0.190666666666667,61.4,132.8,0.240000000000002,0.0599999999999996,positive,124.8,50.6,above_zero,above_zero,above_zero,102,109.8,65,23.74,mid,low,low,-5.8,8.5,110,50,low,low,5.26,low,-1.478463807583788,7968031.5,267618.78,-3.4795761485224
B,5.27333333333333,24.0933333333333,0.229333333333333,64.4,138,0.239999999999998,0.04,positive,124,50,above_zero,above_zero,above_zero,98,110.8,65,23.74,mid,low,low,-5.8,8.58,110,50,low,low,5.26,low,-1.406704121032347,7976017.5,267472.48,-3.4795761485224
B,5.36666666666667,24.0666666666667,0.209333333333333,65.6,138,0.0800000000000018,0.0199999999999996,positive,123.6,50.8,above_zero,above_zero,above_zero,104,110.6,66,24.18,mid,low,low,-5.8,8.52,110,50,low,low,5.34,low,-1.3803226646068132,7968031.5,254326.62000000002,-3.3957731245939753
B,5.33333333333333,23.9466666666667,0.181333333333333,67.6,141,0.16,0.0199999999999996,positive,123.2,49.8,above_zero,above_zero,above_zero,94,109.2,64.6,23.94,mid,low,low,-5.8,8.6,110,50,low,low,5.38,low,-1.393369964475876,7968031.5,269524.32,-3.310879862229845
B,5.32666666666667,23.8,0.247333333333333,65.4,138.2,0.440000000000001,0.0199999999999996,positive,121.8,52.4,above_zero,above_zero,above_zero,122,103.2,64.8,23.98,mid,low,low,-5.8,8.44,110,50,low,low,5.38,low,-1.4559411796505821,1584199.5,24023.819999999996,-2.2850714530539795
